,tick,exchange,country_name,currency,sector,industry,fulltime_employees
202,A34.SI,SES,Singapore,SGD,Consumer Cyclical,Lodging,412
203,BLS.SI,SES,Singapore,SGD,Financial Services,Asset Management,
204,C8R.SI,SES,Singapore,SGD,Basic Materials,Chemicals,
205,E3B.SI,SES,Singapore,SGD,Industrials,Engineering & Construction,
206,ER0.SI,SES,Singapore,SGD,Real Estate,Real Estate—Development,
207,H19.SI,SES,Singapore,SGD,Real Estate,Real Estate Services,
208,1B0.SI,SES,Singapore,SGD,Communication Services,Entertainment,
209,SYM.SI,SES,Singapore,SGD,Utilities,Utilities—Regulated Water,
210,42R.SI,SES,Singapore,SGD,Consumer Cyclical,Restaurants,
211,KUO.SI,SES,Singapore,SGD,Basic Materials,Building Materials,
212,L02.SI,SES,Singapore,SGD,Utilities,Utilities—Regulated Electric,
213,BBW.SI,SES,Hong Kong,SGD,Technology,Information Technology Services,
214,500.SI,SES,Singapore,SGD,Industrials,Electrical Equipment & Parts,933
215,U77.SI,SES,Israel,SGD,Technology,Scientific & Technical Instruments,
216,5UF.SI,SES,Singapore,SGD,Consumer Cyclical,Luxury Goods,
217,AWZ.SI,SES,Singapore,SGD,Technology,Electronics & Computer Distribution,552
218,1F2.SI,SES,Singapore,SGD,Consumer Cyclical,Specialty Retail,241
219,C76.SI,SES,Singapore,SGD,Technology,Computer Hardware,
220,40V.SI,SES,Singapore,SGD,Real Estate,Real Estate—Development,
221,MR7.SI,SES,Singapore,SGD,Industrials,Engineering & Construction,
222,C9Q.SI,SES,China,SGD,Energy,Oil & Gas Midstream,562
223,5WA.SI,SES,Singapore,SGD,Healthcare,Medical Care Facilities,94
224,40T.SI,SES,Singapore,SGD,Healthcare,Medical Care Facilities,
225,5IC.SI,SES,Singapore,SGD,Real Estate,Real Estate Services,
226,5OT.SI,SES,Singapore,SGD,Healthcare,Medical Care Facilities,303
227,S44.SI,SES,Singapore,SGD,Basic Materials,Building Materials,
228,1J4.SI,SES,Singapore,SGD,Industrials,Aerospace & Defense,207
229,BPF.SI,SES,Singapore,SGD,Consumer Cyclical,Auto Parts,
230,J2T.SI,SES,Singapore,SGD,Industrials,Engineering & Construction,
231,5DM.SI,SES,Singapore,SGD,Real Estate,Real Estate Services,
232,BTM.SI,SES,Singapore,SGD,Industrials,Aerospace & Defense,
233,5NG.SI,SES,Singapore,SGD,Healthcare,Medical Care Facilities,
234,42F.SI,SES,Singapore,SGD,Technology,Software—Infrastructure,
235,BEW.SI,SES,Malaysia,SGD,Consumer Defensive,Confectioners,650
236,I15.SI,SES,Singapore,SGD,Consumer Cyclical,Department Stores,330
237,8K7.SI,SES,Singapore,SGD,Healthcare,Medical Instruments & Supplies,"1,118"
238,IX2.SI,SES,Singapore,SGD,Energy,Oil & Gas Equipment & Services,
239,PGS.SI,SES,Singapore,SGD,Financial Services,Shell Companies,
240,1D1.SI,SES,Singapore,SGD,Communication Services,Advertising Agencies,
241,B49.SI,SES,China,SGD,Industrials,Specialty Industrial Machinery,"1,905"
242,5DP.SI,SES,Singapore,SGD,Consumer Cyclical,Lodging,
243,S23.SI,SES,Singapore,SGD,Financial Services,Credit Services,120
244,42C.SI,SES,Singapore,SGD,Healthcare,Drug Manufacturers—Specialty & Generic,
245,L19.SI,SES,Singapore,SGD,Industrials,Engineering & Construction,453
246,41O.SI,SES,Singapore,SGD,Real Estate,Real Estate Services,567
247,M14.SI,SES,Singapore,SGD,Industrials,Metal Fabrication,
248,1D8.SI,SES,Singapore,SGD,Healthcare,Medical Care Facilities,83
249,D8DU.SI,SES,Singapore,SGD,Industrials,Marine Shipping,
250,5SO.SI,SES,Singapore,SGD,Consumer Cyclical,Specialty Retail,
251,5SR.SI,SES,Singapore,SGD,Consumer Cyclical,Department Stores,
252,VI2.SI,SES,Hong Kong,SGD,Consumer Cyclical,Auto & Truck Dealerships,894
253,564.SI,SES,Singapore,SGD,Industrials,Tools & Accessories,
254,BQM.SI,SES,Singapore,SGD,Industrials,Rental & Leasing Services,
255,T12.SI,SES,Singapore,SGD,Consumer Cyclical,Packaging & Containers,
256,546.SI,SES,Singapore,SGD,Healthcare,Medical Instruments & Supplies,
257,5HV.SI,SES,Singapore,SGD,Industrials,Engineering & Construction,
258,S69.SI,SES,Singapore,SGD,Technology,Electronics & Computer Distribution,800
259,BVQ.SI,SES,Singapore,SGD,Technology,Electronics & Computer Distribution,432
260,S19.SI,SES,Singapore,SGD,Industrials,Marine Shipping,99
261,A33.SI,SES,Singapore,SGD,Industrials,Specialty Business Services,
262,STP.SI,SES,Singapore,SGD,Basic Materials,Other Industrial Metals & Mining,
263,DU4.SI,SES,Thailand,SGD,Energy,Oil & Gas Equipment & Services,
264,569.SI,SES,Singapore,SGD,Healthcare,Medical Devices,"1,000"
265,F86.SI,SES,Singapore,SGD,Real Estate,Real Estate Services,
266,5LY.SI,SES,Singapore,SGD,Industrials,Marine Shipping,
267,CHJ.SI,SES,Singapore,SGD,Industrials,Marine Shipping,70
268,RQ1.SI,SES,Singapore,SGD,Consumer Defensive,Education & Training Services,390
269,BCY.SI,SES,Singapore,SGD,Technology,Communication Equipment,84
270,P8A.SI,SES,Singapore,SGD,Healthcare,Diagnostics & Research,
271,5TP.SI,SES,Singapore,SGD,Basic Materials,Gold,350
272,NO4.SI,SES,Singapore,SGD,Industrials,Engineering & Construction,781
